"Activité","dep","export"
"C26150","24",-
"C26150","25",-
"C26150","26",-
"C26150","31",7660.4
"C26150","41",-
"C26150","42",-
"C26150","43",-
"C26150","52",7302.6
"C26150","53",-
"C26150","54",-
"C26150","72",-
"C26150","73",-
"C26150","74",13302.5
"C26150","82",-
"C26150","01",-
"C26150","07",-
"C26150","26",-
"C26150","38",-
"C26150","42",-
"C26150","69",-
"C26150","73",-
"C26150","74",-
"C26150","83",-
"C26150","91",-
"C26150","93",10893.3
"C26150","04",-
"C26150","05",-
"C26150","06",4263.6
"C26150","13",1527.9
"C26150","83",5101.8
"C26150","84",-
"C26150","94",-
"C262","Total",442597.8
"C262","11",-
"C262","75",-
"C262","77",-
"C262","78",-
"C262","91",-
"C262","92",-
"C262","93",-
"C262","94",-
"C262","95",-
"C262","21",97116.8
"C262","22",-
"C262","23",-
"C262","24",-
"C262","25",-
"C262","26",-
"C262","31",80752.3
"C262","41",-
"C262","42",-
"C262","43",-
"C262","52",86521.9
"C262","53",-
"C262","54",-
"C262","72",-
"C262","73",-
"C262","74",x
"C262","82",-
"C262","01",-
"C262","07",-
"C262","26",-
"C262","38",-
"C262","42",-
"C262","69",-
"C262","73",-
"C262","74",-
"C262","83",-
"C262","91",-
"C262","93",x
"C262","04",x
"C262","05",x
"C262","06",x
"C262","13",19465.2
"C262","83",x
"C262","84",x
"C262","94",-
"C2621","Total",140596.9
"C2621","11",-
"C2621","75",-
"C2621","77",-
"C2621","78",-
"C2621","91",-
"C2621","92",-
"C2621","93",-
"C2621","94",-
"C2621","95",-
"C2621","21",34860.0
"C2621","22",-
"C2621","23",-
"C2621","24",-
"C2621","25",-
"C2621","26",-
"C2621","31",x
"C2621","41",-
"C2621","42",-
"C2621","43",-
"C2621","52",26013.8
"C2621","53",-
"C2621","54",-
"C2621","72",-
"C2621","73",-
"C2621","74",23006.8
"C2621","82",-
"C2621","01",-
"C2621","07",-
"C2621","26",-
"C2621","38",-
"C2621","42",-
"C2621","69",-
"C2621","73",-
"C2621","74",-
"C2621","83",-
"C2621","91",-
"C2621","93",x
"C2621","04",x
"C2621","05",-
"C2621","06",x
"C2621","13",x
"C2621","83",x
"C2621","84",x
"C2621","94",-
"C26210","Total",140596.9
"C26210","11",-
"C26210","75",-
"C26210","77",-
"C26210","78",-
"C26210","91",-
"C26210","92",-
"C26210","93",-
"C26210","94",-
"C26210","95",-
"C26210","21",34860.0
"C26210","22",-
"C26210","23",-
"C26210","24",-
"C26210","25",-
"C26210","26",-
"C26210","31",x
"C26210","41",-
"C26210","42",-
"C26210","43",-
"C26210","52",26013.8
"C26210","53",-
"C26210","54",-
"C26210","72",-
"C26210","73",-
"C26210","74",23006.8
"C26210","82",-
"C26210","01",-
"C26210","07",-
"C26210","26",-
"C26210","38",-
"C26210","42",-
"C26210","69",-
"C26210","73",-
"C26210","74",-
"C26210","83",-
"C26210","91",-
"C26210","93",x
"C26210","04",x
"C26210","05",-
"C26210","06",x
"C26210","13",x
"C26210","83",x
"C26210","84",x
"C26210","94",-
"C2622","Total",253711.4
"C2622","11",-
"C2622","75",-
"C2622","77",-
"C2622","78",-
"C2622","91",-
"C2622","92",-
"C2622","93",-
"C2622","94",-
"C2622","95",-
"C2622","21",x
"C2622","22",-
"C2622","23",-
"C2622","24",-
"C2622","25",-
"C2622","26",-
"C2622","31",x
"C2622","41",-
"C2622","42",-
"C2622","43",-
"C2622","52",x
"C2622","53",-
"C2622","54",-
"C2622","72",-
"C2622","73",-
"C2622","74",x
"C2622","82",-
"C2622","01",-
"C2622","07",-
"C2622","26",-
"C2622","38",-
"C2622","42",-
"C2622","69",-
"C2622","73",-
"C2622","74",-
"C2622","83",-
"C2622","91",-
"C2622","93",x
"C2622","04",-
"C2622","05",x
"C2622","06",-
"C2622","13",-
"C2622","83",x
"C2622","84",-
"C2622","94",-
"C26220","Total",253711.4
"C26220","11",-
"C26220","75",-
"C26220","77",-
"C26220","78",-
"C26220","91",-
"C26220","92",-
"C26220","93",-
"C26220","94",-
"C26220","95",-
"C26220","21",x
"C26220","22",-
"C26220","23",-
"C26220","24",-
"C26220","25",-
"C26220","26",-
"C26220","31",x
"C26220","41",-
"C26220","42",-
"C26220","43",-
"C26220","52",x
"C26220","53",-
"C26220","54",-
"C26220","72",-
"C26220","73",-
"C26220","74",x
"C26220","82",-
"C26220","01",-
"C26220","07",-
"C26220","26",-
"C26220","38",-
"C26220","42",-
"C26220","69",-
"C26220","73",-
"C26220","74",-
"C26220","83",-
"C26220","91",-
"C26220","93",x
"C26220","04",-
"C26220","05",x
"C26220","06",-
"C26220","13",-
"C26220","83",x
"C26220","84",-
"C26220","94",-
"C2623","Total",5142.5
"C2623","11",-
"C2623","75",-
"C2623","77",-
"C2623","78",-
"C2623","91",-
"C2623","92",-
"C2623","93",-
"C2623","94",-
"C2623","95",-
"C2623","21",x
"C2623","22",-
"C2623","23",-
"C2623","24",-
"C2623","25",-
"C2623","26",-
"C2623","31",x
"C2623","41",-
"C2623","42",-
"C2623","43",-
"C2623","52",x
"C2623","53",-
"C2623","54",-
"C2623","72",-
"C2623","73",-
"C2623","74",-
"C2623","82",-
"C2623","01",-
"C2623","07",-
"C2623","26",-
"C2623","38",-
"C2623","42",-
"C2623","69",-
"C2623","73",-
"C2623","74",-
"C2623","83",-
"C2623","91",-
"C2623","93",x
"C2623","04",-
"C2623","05",-
"C2623","06",-
"C2623","13",-
"C2623","83",x
"C2623","84",-
"C2623","94",-
"C26230","Total",5142.5
"C26230","11",-
"C26230","75",-
"C26230","77",-
"C26230","78",-
"C26230","91",-
"C26230","92",-
"C26230","93",-
"C26230","94",-
"C26230","95",-
"C26230","21",x
"C26230","22",-
"C26230","23",-
"C26230","24",-
"C26230","25",-
"C26230","26",-
"C26230","31",x
"C26230","41",-
"C26230","42",-
"C26230","43",-
"C26230","52",x
"C26230","53",-
"C26230","54",-
"C26230","72",-
"C26230","73",-
"C26230","74",-
"C26230","82",-
"C26230","01",-
"C26230","07",-
"C26230","26",-
"C26230","38",-
"C26230","42",-
"C26230","69",-
"C26230","73",-
"C26230","74",-
"C26230","83",-
"C26230","91",-
"C26230","93",x
"C26230","04",-
"C26230","05",-
"C26230","06",-
"C26230","13",-
"C26230","83",x
"C26230","84",-
"C26230","94",-
"C2626","Total",43147.0
"C2626","11",-
"C2626","75",-
"C2626","77",-
"C2626","78",-
"C2626","91",-
"C2626","92",-
"C2626","93",-
"C2626","94",-
"C2626","95",-
"C2626","21",x
"C2626","22",-
"C2626","23",-
"C2626","24",-
"C2626","25",-
"C2626","26",-
"C2626","31",x
"C2626","41",-
"C2626","42",-
"C2626","43",-
"C2626","52",x
"C2626","53",-
"C2626","54",-
"C2626","72",-
"C2626","73",-
"C2626","74",x
"C2626","82",-
"C2626","01",-
"C2626","07",-
"C2626","26",-
"C2626","38",-
"C2626","42",-
"C2626","69",-
"C2626","73",-
"C2626","74",-
"C2626","83",-
"C2626","91",-
"C2626","93",x
"C2626","04",-
"C2626","05",-
"C2626","06",-
"C2626","13",x
"C2626","83",-
"C2626","84",-
"C2626","94",-
"C26260","Total",43147.0
"C26260","11",-
"C26260","75",-
"C26260","77",-
"C26260","78",-
"C26260","91",-
"C26260","92",-
"C26260","93",-
"C26260","94",-
"C26260","95",-
"C26260","21",x
"C26260","22",-
"C26260","23",-
"C26260","24",-
"C26260","25",-
"C26260","26",-
"C26260","31",x
"C26260","41",-
"C26260","42",-
"C26260","43",-
"C26260","52",x
"C26260","53",-
"C26260","54",-
"C26260","72",-
"C26260","73",-
"C26260","74",x
"C26260","82",-
"C26260","01",-
"C26260","07",-
"C26260","26",-
"C26260","38",-
"C26260","42",-
"C26260","69",-
"C26260","73",-
"C26260","74",-
"C26260","83",-
"C26260","91",-
"C26260","93",x
"C26260","04",-
"C26260","05",-
"C26260","06",-
"C26260","13",x
"C26260","83",-
"C26260","84",-
"C26260","94",-
"C263","Total",234515.8
"C263","11",-
"C263","75",-
"C263","77",-
"C263","78",-
"C263","91",-
"C263","92",-
"C263","93",-
"C263","94",-
"C263","95",-
"C263","21",44281.6
"C263","22",-
"C263","23",-
"C263","24",-
"C263","25",-
"C263","26",-
"C263","31",50112.6
"C263","41",-
"C263","42",-
"C263","43",-
"C263","52",48506.9
"C263","53",-
"C263","54",-
"C263","72",-
"C263","73",-
"C263","74",42943.7
"C263","82",-
"C263","01",-
"C263","07",-
"C263","26",-
"C263","38",-
"C263","42",-
"C263","69",-
"C263","73",-
"C263","74",-
"C263","83",-
"C263","91",-
"C263","93",48671.0
"C263","04",-
"C263","05",-
"C263","06",x
"C263","13",x
"C263","83",x
"C263","84",-
"C263","94",-
"C2630","Total",234515.8
"C2630","11",-
"C2630","75",-
"C2630","77",-
"C2630","78",-
"C2630","91",-
"C2630","92",-
"C2630","93",-
"C2630","94",-
"C2630","95",-
"C2630","21",44281.6
"C2630","22",-
"C2630","23",-
"C2630","24",-
"C2630","25",-
"C2630","26",-
"C2630","31",50112.6
"C2630","41",-
"C2630","42",-
"C2630","43",-
"C2630","52",48506.9
"C2630","53",-
"C2630","54",-
"C2630","72",-
"C2630","73",-
"C2630","74",42943.7
"C2630","82",-
"C2630","01",-
"C2630","07",-
"C2630","26",-
"C2630","38",-
"C2630","42",-
"C2630","69",-
"C2630","73",-
"C2630","74",-
"C2630","83",-
"C2630","91",-
"C2630","93",48671.0
"C2630","04",-
"C2630","05",-
"C2630","06",x
"C2630","13",x
"C2630","83",x
"C2630","84",-
"C2630","94",-
"C26300","Total",234515.8
"C26300","11",-
"C26300","75",-
"C26300","77",-
"C26300","78",-
"C26300","91",-
"C26300","92",-
"C26300","93",-
"C26300","94",-
"C26300","95",-
"C26300","21",44281.6
"C26300","22",-
"C26300","23",-
"C26300","24",-
"C26300","25",-
"C26300","26",-
"C26300","31",50112.6
"C26300","41",-
"C26300","42",-
"C26300","43",-
"C26300","52",48506.9
"C26300","53",-
"C26300","54",-
"C26300","72",-
"C26300","73",-
"C26300","74",42943.7
"C26300","82",-
"C26300","01",-
"C26300","07",-
"C26300","26",-
"C26300","38",-
"C26300","42",-
"C26300","69",-
"C26300","73",-
"C26300","74",-
"C26300","83",-
"C26300","91",-
"C26300","93",48671.0
"C26300","04",-
"C26300","05",-
"C26300","06",x
"C26300","13",x
"C26300","83",x
"C26300","84",-
"C26300","94",-
"C264","Total",680081.6
"C264","11",-
"C264","75",-
"C264","77",-
"C264","78",-
"C264","91",-
"C264","92",-
"C264","93",-
"C264","94",-
"C264","95",-
"C264","21",150096.9
"C264","22",-
"C264","23",-
"C264","24",-
"C264","25",-
"C264","26",-
"C264","31",122731.3
"C264","41",-
"C264","42",-
"C264","43",-
"C264","52",129787.8
"C264","53",-
"C264","54",-
"C264","72",-
"C264","73",-
"C264","74",132553.5
"C264","82",-
"C264","01",-
"C264","07",-
"C264","26",-
"C264","38",-
"C264","42",-
"C264","69",-
"C264","73",-
"C264","74",-
"C264","83",-
"C264","91",-
"C264","93",144912.1
"C264","04",6158.5
"C264","05",-
"C264","06",17060.5
"C264","13",78323.0
"C264","83",20041.7
"C264","84",23328.4
"C264","94",-
"C2640","Total",680081.6
"C2640","11",-
"C2640","75",-
"C2640","77",-
"C2640","78",-
"C2640","91",-
"C2640","92",-
"C2640","93",-
"C2640","94",-
"C2640","95",-
"C2640","21",150096.9
"C2640","22",-
"C2640","23",-
"C2640","24",-
"C2640","25",-
"C2640","26",-
"C2640","31",122731.3
"C2640","41",-
"C2640","42",-
"C2640","43",-
"C2640","52",129787.8
"C2640","53",-
"C2640","54",-
"C2640","72",-
"C2640","73",-
"C2640","74",132553.5
"C2640","82",-
"C2640","01",-
"C2640","07",-
"C2640","26",-
"C2640","38",-
"C2640","42",-
"C2640","69",-
"C2640","73",-
"C2640","74",-
"C2640","83",-
"C2640","91",-
"C2640","93",144912.1
"C2640","04",6158.5
"C2640","05",-
"C2640","06",17060.5
"C2640","13",78323.0
"C2640","83",20041.7
"C2640","84",23328.4
"C2640","94",-
"C26400","Total",680081.6
"C26400","11",-
"C26400","75",-
"C26400","77",-
"C26400","78",-
"C26400","91",-
"C26400","92",-
"C26400","93",-
"C26400","94",-
"C26400","95",-
"C26400","21",150096.9
"C26400","22",-
"C26400","23",-
"C26400","24",-
"C26400","25",-
"C26400","26",-
"C26400","31",122731.3
"C26400","41",-
"C26400","42",-
"C26400","43",-
"C26400","52",129787.8
"C26400","53",-
"C26400","54",-
"C26400","72",-
"C26400","73",-
"C26400","74",132553.5
"C26400","82",-
"C26400","01",-
"C26400","07",-
"C26400","26",-
"C26400","38",-
"C26400","42",-
"C26400","69",-
"C26400","73",-
"C26400","74",-
"C26400","83",-
"C26400","91",-
"C26400","93",144912.1
"C26400","04",6158.5
"C26400","05",-
"C26400","06",17060.5
"C26400","13",78323.0
"C26400","83",20041.7
"C26400","84",23328.4
"C26400","94",-
"C265","Total",175296.5
"C265","11",-
"C265","75",-
"C265","77",-
"C265","78",-
"C265","91",-
"C265","92",-
"C265","93",-
"C265","94",-
"C265","95",-
"C265","21",35076.7
"C265","22",-
"C265","23",-
"C265","24",-
"C265","25",-
"C265","26",-
"C265","31",39280.0
"C265","41",-
"C265","42",-
"C265","43",-
"C265","52",32185.8
"C265","53",-
"C265","54",-
"C265","72",-
"C265","73",-
"C265","74",x
"C265","82",-
"C265","01",-
"C265","07",-
"C265","26",-
"C265","38",-
"C265","42",-
"C265","69",-
"C265","73",-
"C265","74",-
"C265","83",-
"C265","91",-
"C265","93",x
"C265","04",-
"C265","05",-
"C265","06",-
"C265","13",x
"C265","83",x
"C265","84",-
"C265","94",-
"C2651","Total",168960.9
"C2651","11",-
"C2651","75",-
"C2651","77",-
"C2651","78",-
"C2651","91",-
"C2651","92",-
"C2651","93",-
"C2651","94",-
"C2651","95",-
"C2651","21",33228.8
"C2651","22",-
"C2651","23",-
"C2651","24",-
"C2651","25",-
"C2651","26",-
"C2651","31",x
"C2651","41",-
"C2651","42",-
"C2651","43",-
"C2651","52",31076.0
"C2651","53",-
"C2651","54",-
"C2651","72",-
"C2651","73",-
"C2651","74",x
"C2651","82",-
"C2651","01",-
"C2651","07",-
"C2651","26",-
"C2651","38",-
"C2651","42",-
"C2651","69",-
"C2651","73",-
"C2651","74",-
"C2651","83",-
"C2651","91",-
"C2651","93",x
"C2651","04",-
"C2651","05",-
"C2651","06",-
"C2651","13",x
"C2651","83",x
"C2651","84",-
"C2651","94",-
"C26510","Total",168960.9
"C26510","11",-
"C26510","75",-
"C26510","77",-
"C26510","78",-
"C26510","91",-
"C26510","92",-
"C26510","93",-
"C26510","94",-
"C26510","95",-
"C26510","21",33228.8
"C26510","22",-
"C26510","23",-
"C26510","24",-
"C26510","25",-
"C26510","26",-
"C26510","31",x
"C26510","41",-
"C26510","42",-
"C26510","43",-
"C26510","52",31076.0
"C26510","53",-
"C26510","54",-
"C26510","72",-
"C26510","73",-
"C26510","74",x
"C26510","82",-
"C26510","01",-
"C26510","07",-
"C26510","26",-
"C26510","38",-
"C26510","42",-
"C26510","69",-
"C26510","73",-
"C26510","74",-
"C26510","83",-
"C26510","91",-
"C26510","93",x
"C26510","04",-
"C26510","05",-
"C26510","06",-
"C26510","13",x
"C26510","83",x
"C26510","84",-
"C26510","94",-
"C2652","Total",6335.6
"C2652","11",-
"C2652","75",-
"C2652","77",-
"C2652","78",-
"C2652","91",-
"C2652","92",-
"C2652","93",-
"C2652","94",-
"C2652","95",-
"C2652","21",1847.9
"C2652","22",-
"C2652","23",-
"C2652","24",-
"C2652","25",-
"C2652","26",-
"C2652","31",x
"C2652","41",-
"C2652","42",-
"C2652","43",-
"C2652","52",1109.8
"C2652","53",-
"C2652","54",-
"C2652","72",-
"C2652","73",-
"C2652","74",x
"C2652","82",-
"C2652","01",-
"C2652","07",-
"C2652","26",-
"C2652","38",-
"C2652","42",-
"C2652","69",-
"C2652","73",-
"C2652","74",-
"C2652","83",-
"C2652","91",-
"C2652","93",x
"C2652","04",-
"C2652","05",-
"C2652","06",-
"C2652","13",x
"C2652","83",-
"C2652","84",-
"C2652","94",-
"C26520","Total",6335.6
"C26520","11",-
"C26520","75",-
"C26520","77",-
"C26520","78",-
"C26520","91",-
"C26520","92",-
"C26520","93",-
"C26520","94",-
"C26520","95",-
"C26520","21",1847.9
"C26520","22",-
"C26520","23",-
"C26520","24",-
"C26520","25",-
"C26520","26",-
"C26520","31",x
"C26520","41",-
"C26520","42",-
"C26520","43",-
"C26520","52",1109.8
"C26520","53",-
"C26520","54",-
"C26520","72",-
"C26520","73",-
"C26520","74",x
"C26520","82",-
"C26520","01",-
"C26520","07",-
"C26520","26",-
"C26520","38",-
"C26520","42",-
"C26520","69",-
"C26520","73",-
"C26520","74",-
"C26520","83",-
"C26520","91",-
"C26520","93",x
"C26520","04",-
"C26520","05",-
"C26520","06",-
"C26520","13",x
"C26520","83",-
"C26520","84",-
"C26520","94",-
"C266","Total",3314021.3
"C266","11",-
"C266","75",-
"C266","77",-
"C266","78",-
"C266","91",-
"C266","92",-
"C266","93",-
"C266","94",-
"C266","95",-
"C266","21",445881.3
"C266","22",241438.4
"C266","23",-
"C266","24",-
"C266","25",-
"C266","26",-
"C266","31",131441.2
"C266","41",516800.1
"C266","42",-
"C266","43",-
"C266","52",652495.3
"C266","53",-
"C266","54",-
"C266","72",-
"C266","73",-
"C266","74",594346.4
"C266","82",57289.9
"C266","01",9194.7
"C266","07",x
"C266","26",x
"C266","38",x
"C266","42",x
"C266","69",23278.8
"C266","73",6421.8
"C266","74",x
"C266","83",-
"C266","91",-
"C266","93",674328.7
"C266","04",20291.4
"C266","05",16415.9
"C266","06",125874.4
"C266","13",315556.6
"C266","83",104976.6
"C266","84",91213.8
"C266","94",-
"C2661","Total",2720341.1
"C2661","11",-
"C2661","75",-
"C2661","77",-
"C2661","78",-
"C2661","91",-
"C2661","92",-
"C2661","93",-
"C2661","94",-
"C2661","95",-
"C2661","21",445881.3
"C2661","22",113566.1
"C2661","23",-
"C2661","24",-
"C2661","25",-
"C2661","26",-
"C2661","31",131441.2
"C2661","41",392312.4
"C2661","42",-
"C2661","43",-
"C2661","52",539675.3
"C2661","53",-
"C2661","54",-
"C2661","72",-
"C2661","73",-
"C2661","74",544276.5
"C2661","82",-
"C2661","01",-
"C2661","07",-
"C2661","26",-
"C2661","38",-
"C2661","42",-
"C2661","69",-
"C2661","73",-
"C2661","74",-
"C2661","83",-
"C2661","91",-
"C2661","93",553188.3
"C2661","04",16739.8
"C2661","05",16415.9
"C2661","06",85762.5
"C2661","13",273975.3
"C2661","83",87824.6
"C2661","84",72470.2
"C2661","94",-
"C26611","Total",2484892.7
"C26611","11",-
"C26611","75",-
"C26611","77",-
"C26611","78",-
"C26611","91",-
"C26611","92",-
"C26611","93",-
"C26611","94",-
"C26611","95",-
"C26611","21",445881.3
"C26611","22",65879.6
"C26611","23",-
"C26611","24",-
"C26611","25",-
"C26611","26",-
"C26611","31",131441.2
"C26611","41",351720.5
"C26611","42",-
"C26611","43",-
"C26611","52",491560.2
"C26611","53",-
"C26611","54",-
"C26611","72",-
"C26611","73",-
"C26611","74",493474.5
"C26611","82",-
"C26611","01",-
"C26611","07",-
"C26611","26",-
"C26611","38",-
"C26611","42",-
"C26611","69",-
"C26611","73",-
"C26611","74",-
"C26611","83",-
"C26611","91",-
"C26611","93",504935.4
"C26611","04",16739.8
"C26611","05",16415.9
"C26611","06",66620.5
"C26611","13",252305.1
"C26611","83",87824.6
"C26611","84",65029.5
"C26611","94",-
"C26612","Total",235448.4
"C26612","11",-
"C26612","75",-
"C26612","77",-
"C26612","78",-
"C26612","91",-
"C26612","92",-
"C26612","93",-
"C26612","94",-
"C26612","95",-
"C26612","21",-
"C26612","22",47686.5
"C26612","23",-
"C26612","24",-
"C26612","25",-
"C26612","26",-
"C26612","31",-
"C26612","41",40591.9
"C26612","42",-
"C26612","43",-
"C26612","52",48115.1
"C26612","53",-
"C26612","54",-
"C26612","72",-
"C26612","73",-
"C26612","74",50802.0
"C26612","82",-
"C26612","01",-
"C26612","07",-
"C26612","26",-
"C26612","38",-
"C26612","42",-
"C26612","69",-
"C26612","73",-
"C26612","74",-
"C26612","83",-
"C26612","91",-
"C26612","93",48252.9
"C26612","04",-
"C26612","05",-
"C26612","06",19142.0
"C26612","13",21670.2
"C26612","83",-
"C26612","84",7440.7
"C26612","94",-
"C2662","Total",97767.8
"C2662","11",-
"C2662","75",-
"C2662","77",-
"C2662","78",-
"C2662","91",-
"C2662","92",-
"C2662","93",-
"C2662","94",-
"C2662","95",-
"C2662","21",-
"C2662","22",23799.6
"C2662","23",-
"C2662","24",-
"C2662","25",-
"C2662","26",-
"C2662","31",-
"C2662","41",15813.6
"C2662","42",-
"C2662","43",-
"C2662","52",19953.8
"C2662","53",-
"C2662","54",-
"C2662","72",-
"C2662","73",-
"C2662","74",18166.5
"C2662","82",-
"C2662","01",-
"C2662","07",-
"C2662","26",-
"C2662","38",-
"C2662","42",-
"C2662","69",-
"C2662","73",-
"C2662","74",-
"C2662","83",-
"C2662","91",-
"C2662","93",20034.3
"C2662","04",-
"C2662","05",-
"C2662","06",8933.1
"C2662","13",-
"C2662","83",6689.1
"C2662","84",4412.1
"C2662","94",-
"C26620","Total",97767.8
"C26620","11",-
"C26620","75",-
"C26620","77",-
"C26620","78",-
"C26620","91",-
"C26620","92",-
"C26620","93",-
"C26620","94",-
"C26620","95",-
"C26620","21",-
"C26620","22",23799.6
"C26620","23",-
"C26620","24",-
"C26620","25",-
"C26620","26",-
"C26620","31",-
"C26620","41",15813.6
"C26620","42",-
"C26620","43",-
"C26620","52",19953.8
"C26620","53",-
"C26620","54",-
"C26620","72",-
"C26620","73",-
"C26620","74",18166.5
"C26620","82",-
"C26620","01",-
"C26620","07",-
"C26620","26",-
"C26620","38",-
"C26620","42",-
"C26620","69",-
"C26620","73",-
"C26620","74",-
"C26620","83",-
"C26620","91",-
"C26620","93",20034.3
"C26620","04",-
"C26620","05",-
"C26620","06",8933.1
"C26620","13",-
"C26620","83",6689.1
"C26620","84",4412.1
"C26620","94",-
"C2663","Total",342212.7
"C2663","11",-
"C2663","75",-
"C2663","77",-
"C2663","78",-
"C2663","91",-
"C2663","92",-
"C2663","93",-
"C2663","94",-
"C2663","95",-
"C2663","21",-
"C2663","22",71682.5
"C2663","23",-
"C2663","24",-
"C2663","25",-
"C2663","26",-
"C2663","31",-
"C2663","41",69058.7
"C2663","42",-
"C2663","43",-
"C2663","52",67223.9
"C2663","53",-
"C2663","54",-
"C2663","72",-
"C2663","73",-
"C2663","74",31903.4
"C2663","82",37410.4
"C2663","01",x
"C2663","07",x
"C2663","26",x
"C2663","38",x
"C2663","42",x
"C2663","69",x
"C2663","73",x
"C2663","74",x
"C2663","83",-
"C2663","91",-
"C2663","93",64933.8
"C2663","04",x
"C2663","05",-
"C2663","06",x
"C2663","13",x
"C2663","83",10462.9
"C2663","84",14331.5
"C2663","94",-
"C26630","Total",342212.7
"C26630","11",-
"C26630","75",-
"C26630","77",-
"C26630","78",-
"C26630","91",-
"C26630","92",-
"C26630","93",-
"C26630","94",-
"C26630","95",-
"C26630","21",-
"C26630","22",71682.5
"C26630","23",-
"C26630","24",-
"C26630","25",-
"C26630","26",-
"C26630","31",-
"C26630","41",69058.7
"C26630","42",-
"C26630","43",-
"C26630","52",67223.9
"C26630","53",-
"C26630","54",-
"C26630","72",-
